,pclass,survived,gender,age,sibsp,parch,fare,cabin,embarked,boat,body,home.dest
1218,3,0,male,30.0,0,0,8.05,,S,,,
1219,3,0,male,,0,0,8.05,,S,,,
1220,3,0,male,32.0,0,0,8.05,,S,,,
1221,3,0,male,,0,0,7.9,,S,,,
1222,3,0,male,33.0,0,0,8.66,,C,,,
1223,3,1,female,23.0,0,0,7.55,,S,C,,
1224,3,0,male,21.0,0,0,8.05,,S,,,
1225,3,0,male,60.5,0,0,nan,,S,,261.0,
1226,3,0,male,19.0,0,0,7.9,,S,,,
1227,3,0,female,22.0,0,0,9.84,,S,,,
1228,3,1,male,31.0,0,0,7.93,,S,9,,
1229,3,0,male,27.0,0,0,8.66,,S,,,
1230,3,0,female,2.0,0,1,10.46,G6,S,,,
1231,3,0,female,29.0,1,1,10.46,G6,S,,,
1232,3,1,male,16.0,0,0,8.05,,S,B,,
1233,3,1,male,44.0,0,0,7.93,,S,15,,
1234,3,0,male,25.0,0,0,7.05,,S,,,
1235,3,0,male,74.0,0,0,7.78,,S,,,
1236,3,1,male,14.0,0,0,9.23,,S,13,,
1237,3,0,male,24.0,0,0,7.8,,S,,,
1238,3,1,male,25.0,0,0,7.8,,S,13 15,,
1239,3,0,male,34.0,0,0,8.05,,S,,176.0,
1240,3,1,male,0.4167,0,1,8.52,,C,16,,
1241,3,0,male,,1,0,6.44,,C,,,
1242,3,0,male,,0,0,6.44,,C,,,
1243,3,0,male,,0,0,7.23,,C,,,
1244,3,1,female,16.0,1,1,8.52,,C,14,,
1245,3,0,male,,0,0,8.05,,S,,,
1246,3,0,male,,1,0,16.1,,S,,,
1247,3,1,female,,1,0,16.1,,S,10,,
1248,3,0,male,32.0,0,0,7.93,,S,,,
1249,3,0,male,,0,0,7.75,F38,Q,,,
1250,3,0,male,,0,0,7.9,,S,,,
1251,3,0,male,30.5,0,0,8.05,,S,,50.0,
1252,3,0,male,44.0,0,0,8.05,,S,,,
1253,3,0,male,,0,0,7.23,,C,,,
1254,3,1,male,25.0,0,0,0.0,,S,15,,
1255,3,0,male,,0,0,7.23,,C,,,
1256,3,1,male,7.0,1,1,15.25,,C,C,,
1257,3,1,female,9.0,1,1,15.25,,C,C,,
1258,3,1,female,29.0,0,2,15.25,,C,C,,
1259,3,0,male,36.0,0,0,7.9,,S,,,
1260,3,1,female,18.0,0,0,9.84,,S,15,,
1261,3,1,female,63.0,0,0,9.59,,S,15,,
1262,3,0,male,,1,1,14.5,,S,,,
1263,3,0,male,11.5,1,1,14.5,,S,,1.0,
1264,3,0,male,40.5,0,2,14.5,,S,,255.0,
1265,3,0,female,10.0,0,2,24.15,,S,,,
1266,3,0,male,36.0,1,1,24.15,,S,,,
1267,3,0,female,30.0,1,1,24.15,,S,,,
1268,3,0,male,,0,0,9.5,,S,,,
1269,3,0,male,33.0,0,0,9.5,,S,,,
1270,3,0,male,28.0,0,0,9.5,,S,,,
1271,3,0,male,28.0,0,0,9.5,,S,,,
1272,3,0,male,47.0,0,0,9.0,,S,,,
1273,3,0,female,18.0,2,0,18.0,,S,,,
1274,3,0,male,31.0,3,0,18.0,,S,,,
1275,3,0,male,16.0,2,0,18.0,,S,,,
1276,3,0,female,31.0,1,0,18.0,,S,,,
1277,3,1,male,22.0,0,0,7.23,,C,13 15,,
1278,3,0,male,20.0,0,0,7.85,,S,,,
1279,3,0,female,14.0,0,0,7.85,,S,,,
1280,3,0,male,22.0,0,0,7.9,,S,,,
1281,3,0,male,22.0,0,0,9.0,,S,,,"Antwerp, Belgium / Stanton, OH"
1282,3,0,male,,0,0,8.05,,S,,,
1283,3,0,male,,0,0,7.55,,S,,,
1284,3,0,male,,0,0,8.05,,S,,,
1285,3,0,male,32.5,0,0,9.5,,S,,298.0,
1286,3,1,female,38.0,0,0,7.23,,C,C,,
1287,3,0,male,51.0,0,0,7.75,,S,,,
1288,3,0,male,18.0,1,0,6.5,,S,,314.0,
1289,3,0,male,21.0,1,0,6.5,,S,,,
1290,3,1,female,47.0,1,0,7.0,,S,,,
1291,3,0,male,,0,0,8.71,,S,,,
1292,3,0,male,,0,0,7.55,,S,,,
1293,3,0,male,,0,0,8.05,,S,,,
1294,3,0,male,28.5,0,0,16.1,,S,,14.0,
1295,3,0,male,21.0,0,0,7.25,,S,,,
1296,3,0,male,27.0,0,0,8.66,,S,,131.0,
1297,3,0,male,,0,0,7.25,,S,,,
1298,3,0,male,36.0,0,0,9.5,,S,,,
1299,3,0,male,27.0,1,0,14.45,,C,C,,
1300,3,1,female,15.0,1,0,14.45,,C,,,
1301,3,0,male,45.5,0,0,7.23,,C,,312.0,
1302,3,0,male,,0,0,7.23,,C,,,
1303,3,0,male,,0,0,14.46,,C,,,
1304,3,0,female,14.5,1,0,14.45,,C,,328.0,
1305,3,0,female,,1,0,14.45,,C,,,
1306,3,0,male,26.5,0,0,7.23,,C,,304.0,
1307,3,0,male,27.0,0,0,7.23,,C,,,
1308,3,0,male,29.0,0,0,7.88,,S,,,
